uri,station,county,county_id,zone,name,timezone,elevation_ft,latitude,longitude,mail_address,mail_city,mail_state,mail_zipcode,phone,email
https://api.weather.gov/stations/KWVL,KWVL,Kennebec,MEC011,MEZ021,"Waterville, Waterville Robert LaFleur Airport",America/New_York,334.662,44.53333,-69.68333,"P.O. Box 1208
1 Weather Lane",Gray,ME,4039,207-688-3216,gyx.webmaster@noaa.gov
https://api.weather.gov/stations/KWWD,KWWD,Cape May,NJC009,NJZ023,"Wildwood, Cape May County Airport",America/New_York,22.967,39.01667,-74.91667,732 Woodlane Rd.,Mount Holly,NJ,8060,609-261-6600,wfophi.webmaster@noaa.gov
https://api.weather.gov/stations/KWWR,KWWR,Woodward,OKC153,OKZ010,"Woodward, West Woodward Airport",America/Chicago,2185.146,36.43667,-99.5211099,"National Weather Center
120 David L. Boren Blvd. Suite 2400",Norman,OK,73072,(405) 325-3816,sr-oun.webmaster@noaa.gov
https://api.weather.gov/stations/KWYS,KWYS,Gallatin,MTC031,MTZ123,West Yellowstone,America/Denver,6644.025,44.68333,-111.11667,2170 Overland Ave,Billings,MT,59102-6455,(406) 652-0851,w-byz.webmaster@noaa.gov
https://api.weather.gov/stations/KX26,KX26,Indian River,FLC061,FLZ054,SEBASTIAN,America/New_York,19.686,27.81259,-80.4959,421 Croton Road,Melbourne,FL,32935,321-255-0212,sr-mlb.webmaster@noaa.gov
https://api.weather.gov/stations/KX60,KX60,Levy,FLC075,FLZ239,Williston Montbrook Airport,America/New_York,75.463,29.3557,-82.4719,2525 14th Ave. SE,Ruskin,FL,33570,(813) 645-2323,sr-tbw.webmaster@noaa.gov
https://api.weather.gov/stations/KXBP,KXBP,Wise,TXC497,TXZ102,"Bridgeport, Bridgeport Municipal Airport",America/Chicago,849.779,33.17528,-97.8283299,3401 Northern Cross Blvd.,Fort Worth,TX,76137,817.429.2631,sr-fwd.webmaster@noaa.gov
https://api.weather.gov/stations/KXIH,KXIH,,,,High Island 179A (Apache Corp),America/Chicago,72.182,29.18,-94.521,,,,,,
https://api.weather.gov/stations/KXLL,KXLL,Lehigh,PAC077,PAZ061,Allentown Queen City Municipal Airport,America/New_York,397.001,40.57,-75.488,732 Woodlane Rd.,Mount Holly,NJ,8060,609-261-6600,wfophi.webmaster@noaa.gov
https://api.weather.gov/stations/KXMR,KXMR,Brevard,FLC009,FLZ147,"Cocoa Beach, Cape Canaveral Air Force Station Skid Strip",America/New_York,9.843,28.46667,-80.56667,421 Croton Road,Melbourne,FL,32935,321-255-0212,sr-mlb.webmaster@noaa.gov
https://api.weather.gov/stations/KXNA,KXNA,Benton,ARC007,ARZ001,"Fayetteville/Springdale, Northwest Arkansas Regional Airport",America/Chicago,1282.871,36.28194,-94.30694,10159 E. 11th St. Suite 300,Tulsa,OK,74128,918-838-7838,sr-tsa.webmaster@noaa.gov
https://api.weather.gov/stations/KXPY,KXPY,Lafourche,LAC057,LAZ067,Port Fourchon,America/Chicago,0,29.123,-90.202,62300 Airport Rd.,Slidell,LA,70460-5243,504.522.7330    985.649.0429,sr-lix.webmaster@noaa.gov
https://api.weather.gov/stations/KXSA,KXSA,Essex,VAC057,VAZ522,Tappahannock-Essex County Airport,America/New_York,134.521,37.859611,-76.894111,10009 General Mahone Highway,Wakefield,VA,23888,757-899-4200,AKQ.webmaster@noaa.gov
https://api.weather.gov/stations/KXVG,KXVG,Cass,MNC021,MNZ025,"Longville, Longville Municipal Airport",America/Chicago,1332.086,46.99028,-94.20389,5027 Miller Trunk Highway,Duluth,MN,55811-1442,218-729-6697 - Duluth; 218-283-4615 - Intl Falls,w-dlh.webmaster@noaa.gov
https://api.weather.gov/stations/KY14,KY14,Lincoln,SDC083,SDZ258,LINCOLN COUNTY,America/Chicago,1512.541,43.45747,-96.80199,26 Weather Lane,Sioux Falls,SD,57104-0198,605-330-4247,w-fsd.webmaster@noaa.gov
https://api.weather.gov/stations/KY19,KY19,Morton,NDC059,NDZ034,MANDAN,America/North_Dakota/New_Salem,1945.633,46.77,-100.9,"2301 University Drive, Building 27",Bismarck,ND,58504,701-250-4224,w-bis.webmaster@noaa.gov
https://api.weather.gov/stations/KY23,KY23,Barron,WIC005,WIZ015,Chetek Municipal Southworth Airport,America/Chicago,1053.201,45.3106,-91.6381,1733 Lake Drive West,Chanhassen,MN,55317-8581,952-361-6670,w-mpx.webmaster@noaa.gov
https://api.weather.gov/stations/KY49,KY49,Cass,MNC021,MNZ025,Walker Municipal Airport,America/Chicago,1345.21,47.1595,-94.6453,5027 Miller Trunk Highway,Duluth,MN,55811-1442,218-729-6697 - Duluth; 218-283-4615 - Intl Falls,w-dlh.webmaster@noaa.gov
https://api.weather.gov/stations/KY50,KY50,Waushara,WIC137,WIZ045,"Wautoma, Wautoma Municipal Airport",America/Chicago,856.341,44.04139,-89.30444,2485 South Point Road,Green Bay,WI,54313-5522,920-494-2363,w-grb.webmaster@noaa.gov
https://api.weather.gov/stations/KY51,KY51,Vernon,WIC123,WIZ053,Viroqua Municipal Airport,America/Chicago,1289.433,43.5794,-90.9131,N2788 County Road FA,LaCrosse,WI,54601,608-784-7294,w-arx.webmaster@noaa.gov
https://api.weather.gov/stations/KY63,KY63,Grant,MNC051,MNZ040,Elbow Lake Municipal Airport,America/Chicago,1200.846,45.98837,-95.99353,4797 Technology Circle,Grand Forks,ND,58203-0600,701-772-0720,w-fgf.webmaster@noaa.gov
https://api.weather.gov/stations/KY70,KY70,Ionia,MIC067,MIZ058,Ionia County Airport,America/Detroit,816.969,42.938,-85.0605,4899 Tim Dougherty Drive SE,Grand Rapids,MI,49512-4034,616-949-0643,w-grr.webmaster@noaa.gov
https://api.weather.gov/stations/KYIP,KYIP,Wayne,MIC163,MIZ076,"Detroit, Willow Run Airport",America/Detroit,711.977,42.2366699,-83.52611,9200 White Lake Road,White Lake,MI,48386,248-620-9804,w-dtx.webmaster@noaa.gov
https://api.weather.gov/stations/KYKM,KYKM,Yakima,WAC077,WAZ676,"Yakima, Yakima Air Terminal",America/Los_Angeles,1092.573,46.56417,-120.53361,2601 N Rambo Rd.,Spokane,WA,99224,509-244-0110,w-otx.webmaster@noaa.gov
https://api.weather.gov/stations/KYKN,KYKN,Yankton,SDC135,SDZ258,"Yankton, Chan Gurney Municipal Airport",America/Chicago,1305.838,42.91667,-97.38333,26 Weather Lane,Sioux Falls,SD,57104-0198,605-330-4247,w-fsd.webmaster@noaa.gov
https://api.weather.gov/stations/KYNG,KYNG,Trumbull,OHC155,OHZ023,"Youngstown, Youngstown-Warren Regional Airport",America/New_York,1191.003,41.25444,-80.67389,"Cleveland Hopkins Airport
5301 West Hanger Rd",Cleveland,OH,44135,216-265-2370,nwscle@noaa.gov
https://api.weather.gov/stations/KZPH,KZPH,Pasco,FLC101,FLZ249,Zephyrhills Airport,America/New_York,88.587,28.2281,-82.1559,2525 14th Ave. SE,Ruskin,FL,33570,(813) 645-2323,sr-tbw.webmaster@noaa.gov
https://api.weather.gov/stations/KZZV,KZZV,Muskingum,OHC119,OHZ057,"Zanesville, Zanesville Municipal Airport",America/New_York,898.994,39.94444,-81.89222,192 Shafer Road,Moon Township,PA,15108,412-262-1591,pit-comments@noaa.gov
https://api.weather.gov/stations/LEBA,LEBA,Warren,OHC165,OHZ071,Lebanon,America/New_York,843.217,39.43,-84.28,1901 South State Route 134,Wilmington,Oh,45177,937-383-0031,iln.webmaster@noaa.gov
https://api.weather.gov/stations/LIPK,LIPK,Placer,CAC061,CAZ269,Mt. Lincoln,America/Los_Angeles,8327.178,39.28861,-120.32611,3310 El Camino Ave ste 228,Sacramento,CA,95821,(916) 979-3051,w-sto.webmaster@noaa.gov
https://api.weather.gov/stations/LMMM,LMMM,Musselshell,MTC065,MTZ127,Lower Musselshell,America/Denver,2949.619,46.5627799,-108.00583,2170 Overland Ave,Billings,MT,59102-6455,(406) 652-0851,w-byz.webmaster@noaa.gov
https://api.weather.gov/stations/LPPI,LPPI,Cassia,IDC031,IDZ427,"PA Lateral (Pumping Plant) near Milner, ID",America/Boise,0,42.5333333,-113.9666666,1945 Beechcraft Ave,Pocatello,ID,83204,(208) 233-0834,w-pih.webmaster@noaa.gov
https://api.weather.gov/stations/MUCO,MUCO,Grant,ORC023,ORZ642,Murderers Creek near Mouth,America/Los_Angeles,2979.148,44.3158333,-119.5341666,2001 NW 56th Drive,Pendleton,OR,97801,(541) 276-7832,w-pdt.webmaster@noaa.gov
https://api.weather.gov/stations/NSFA,NSFA,,,,"Faleolo Intl / Apia, Samoa",Pacific/Apia,13.124,-13.83,-172.0083,,,,,,
https://api.weather.gov/stations/NSTU,NSTU,Western,ASC050,ASZ001,"Pago Pago, AS, Samoa",Pacific/Pago_Pago,6.562,-14.331,-170.7105,,Pago Pago,AS,,(684) 699-9130,mailto:
https://api.weather.gov/stations/PAAD,PAAD,North Slope,AKC185,AKZ204,Point Thomson Airstrip,America/Anchorage,22.967,70.136,-146.2901,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PAAK,PAAK,Aleutians West,AKC016,AKZ187,"Atka, Atka Airport",America/Adak,55.777,52.22028,-174.20639,6930 Sand Lake Road,Anchorage,AK,99502,907-266-5105,nws.ar.pafc.webauthors@noaa.gov
https://api.weather.gov/stations/PAAQ,PAAQ,Matanuska-Susitna,AKC170,AKZ111,"Palmer, Palmer Municipal Airport",America/Anchorage,242.794,61.6,-149.08333,6930 Sand Lake Road,Anchorage,AK,99502,907-266-5105,nws.ar.pafc.webauthors@noaa.gov
https://api.weather.gov/stations/PABA,PABA,,,,"Barter Island, Barter Island LRRS Airport",America/Anchorage,6.562,70.1338899,-143.57694,,,,,,
https://api.weather.gov/stations/PABE,PABE,Bethel,AKC050,AKZ155,"Bethel, Bethel Airport",America/Anchorage,124.678,60.77972,-161.83778,6930 Sand Lake Road,Anchorage,AK,99502,907-266-5105,nws.ar.pafc.webauthors@noaa.gov
https://api.weather.gov/stations/PABI,PABI,Southeast Fairbanks,AKC240,AKZ223,"Delta Junction/Ft Greely, Allen Army Airfield",America/Anchorage,1273.028,64,-145.73333,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PABL,PABL,Northwest Arctic,AKC188,AKZ210,"Buckland, Buckland Airport",America/Anchorage,22.967,65.98222,-161.15194,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PABR,PABR,North Slope,AKC185,AKZ202,"Barrow, Wiley Post-Will Rogers Memorial Airport",America/Anchorage,42.653,71.28528,-156.76583,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PABT,PABT,Yukon-Koyukuk,AKC290,AKZ219,"Bettles, Bettles Airport",America/Anchorage,639.795,66.91667,-151.51667,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PABV,PABV,Anchorage,AKC020,AKZ101,"Birchwood, Birchwood Airport",America/Anchorage,91.868,61.41667,-149.51667,6930 Sand Lake Road,Anchorage,AK,99502,907-266-5105,nws.ar.pafc.webauthors@noaa.gov
https://api.weather.gov/stations/PACD,PACD,Aleutians East,AKC013,AKZ181,"Cold Bay, Cold Bay Airport",America/Nome,95.149,55.22083,-162.72778,6930 Sand Lake Road,Anchorage,AK,99502,907-266-5105,nws.ar.pafc.webauthors@noaa.gov
https://api.weather.gov/stations/PACM,PACM,Kusilvak,AKC158,AKZ214,Scammon Bay,America/Nome,9.843,61.8453,-165.5713,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PACV,PACV,Valdez-Cordova,AKC261,AKZ135,"Cordova, Merle K (Mudhole) Smith Airport",America/Anchorage,42.653,60.49167,-145.47778,6930 Sand Lake Road,Anchorage,AK,99502,907-266-5105,nws.ar.pafc.webauthors@noaa.gov
https://api.weather.gov/stations/PACZ,PACZ,Kusilvak,AKC158,AKZ214,"Cape Romanzof, Cape Romanzof LRRS Airport",America/Nome,452.778,61.78333,-166.03333,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PADE,PADE,Northwest Arctic,AKC188,AKZ210,"Deering, Deering/New Airport",America/Nome,13.124,66.08333,-162.75,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PADG,PADG,Northwest Arctic,AKC188,AKZ208,Red Dog,America/Nome,971.176,68.0321,-162.8992,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PADK,PADK,Aleutians West,AKC016,AKZ187,"Adak Island, Adak Airport",America/Adak,19.686,51.87778,-176.64583,6930 Sand Lake Road,Anchorage,AK,99502,907-266-5105,nws.ar.pafc.webauthors@noaa.gov
https://api.weather.gov/stations/PADL,PADL,Dillingham,AKC070,AKZ162,"Dillingham, Dillingham Airport",America/Anchorage,82.025,59.05,-158.51667,6930 Sand Lake Road,Anchorage,AK,99502,907-266-5105,nws.ar.pafc.webauthors@noaa.gov
https://api.weather.gov/stations/PADM,PADM,Kusilvak,AKC158,AKZ214,Marshall,America/Nome,98.43,61.8643,-162.0261,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PADQ,PADQ,Kodiak Island,AKC150,AKZ171,"Kodiak, Kodiak Airport",America/Anchorage,68.901,57.75,-152.5,6930 Sand Lake Road,Anchorage,AK,99502,907-266-5105,nws.ar.pafc.webauthors@noaa.gov
https://api.weather.gov/stations/PADU,PADU,Aleutians West,AKC016,AKZ185,"Unalaska, Unalaska Airport",America/Nome,22.967,53.9,-166.53333,6930 Sand Lake Road,Anchorage,AK,99502,907-266-5105,nws.ar.pafc.webauthors@noaa.gov
https://api.weather.gov/stations/PAEC,PAEC,Matanuska-Susitna,AKC170,AKZ145,"Chulitna, Chulitna Airport",America/Anchorage,1250.061,62.88333,-149.83333,6930 Sand Lake Road,Anchorage,AK,99502,907-266-5105,nws.ar.pafc.webauthors@noaa.gov
https://api.weather.gov/stations/PAED,PAED,Anchorage,AKC020,AKZ101,"Anchorage, Elmendorf Air Force Base",America/Anchorage,209.984,61.25306,-149.79389,6930 Sand Lake Road,Anchorage,AK,99502,907-266-5105,nws.ar.pafc.webauthors@noaa.gov
https://api.weather.gov/stations/PAEG,PAEG,Southeast Fairbanks,AKC240,AKZ224,"Eagle, Eagle Airport",America/Anchorage,876.027,64.77639,-141.15083,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PAEH,PAEH,Bethel,AKC050,AKZ162,"Cape Newenham, Cape Newenham LRRS Airport",America/Nome,538.084,58.65,-162.0666699,6930 Sand Lake Road,Anchorage,AK,99502,907-266-5105,nws.ar.pafc.webauthors@noaa.gov
https://api.weather.gov/stations/PAEI,PAEI,Fairbanks North Star,AKC090,AKZ222,"Fairbanks, Eielson Air Force Base",America/Anchorage,547.927,64.65,-147.1,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PAEL,PAEL,,,,Elfin Cove - Elfin Cove Seaplane Base,America/Anchorage,62.339,58.2,-136.35,,,,,,
https://api.weather.gov/stations/PAEM,PAEM,Kusilvak,AKC158,AKZ214,"Emmonak, Emmonak Airport",America/Nome,9.843,62.78333,-164.5,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PAEN,PAEN,Kenai Peninsula,AKC122,AKZ121,"Kenai, Kenai Municipal Airport",America/Anchorage,95.149,60.57306,-151.245,6930 Sand Lake Road,Anchorage,AK,99502,907-266-5105,nws.ar.pafc.webauthors@noaa.gov
https://api.weather.gov/stations/PAFA,PAFA,Fairbanks North Star,AKC090,AKZ222,"Fairbanks, Fairbanks International Airport",America/Anchorage,429.811,64.80389,-147.87611,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PAFB,PAFB,Fairbanks North Star,AKC090,AKZ222,Fort Wainwright AAF,America/Anchorage,452.778,64.83667,-147.59556,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PAFC,PAFC,Anchorage,AKC020,AKZ101,PAFC Anchorage,America/Anchorage,127.959,61.156,-149.98399,6930 Sand Lake Road,Anchorage,AK,99502,907-266-5105,nws.ar.pafc.webauthors@noaa.gov
https://api.weather.gov/stations/PAFE,PAFE,,,,"Kake, Kake Airport",America/Anchorage,170.612,56.95,-133.9,,,,,,
https://api.weather.gov/stations/PAFM,PAFM,Northwest Arctic,AKC188,AKZ217,"Ambler, Ambler Airport",America/Anchorage,288.728,67.1,-157.85,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PAFR,PAFR,Anchorage,AKC020,AKZ101,"Ft. Richardson / Bryant U. S. Army Heliport, Ak",America/Anchorage,374.034,61.26667,-149.65,6930 Sand Lake Road,Anchorage,AK,99502,907-266-5105,nws.ar.pafc.webauthors@noaa.gov
https://api.weather.gov/stations/PAFS,PAFS,Yukon-Koyukuk,AKC290,AKZ227,Nikolai,America/Anchorage,410.125,63.019,-154.358,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PAGA,PAGA,Yukon-Koyukuk,AKC290,AKZ216,"Galena, Edward G. Pitka Sr. Airport",America/Anchorage,150.926,64.73333,-156.93333,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PAGB,PAGB,North Slope,AKC185,AKZ206,"Galbraith Lake, Galbraith Lake Airport",America/Anchorage,2670.734,68.48333,-149.48333,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PAGH,PAGH,Northwest Arctic,AKC188,AKZ217,Shungnak Airport,America/Anchorage,196.86,66.8881,-157.1624,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PAGK,PAGK,Valdez-Cordova,AKC261,AKZ141,"Gulkana, Gulkana Airport",America/Anchorage,1574.88,62.15,-145.45,6930 Sand Lake Road,Anchorage,AK,99502,907-266-5105,nws.ar.pafc.webauthors@noaa.gov
https://api.weather.gov/stations/PAGL,PAGL,Nome,AKC180,AKZ211,"Golovin, Golovin Airport",America/Anchorage,22.967,64.54333,-163.03944,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PAGM,PAGM,Nome,AKC180,AKZ213,"Gambell, Gambell Airport",America/Nome,22.967,63.76667,-171.73333,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PAGN,PAGN,Hoonah-Angoon,AKC105,AKZ024,Angoon,America/Anchorage,78.744,57.5,-134.58333,8500 Mendenhall Loop Road,Juneau,AK,99801,907-790-6800,juneau.weather@noaa.gov 
https://api.weather.gov/stations/PAGS,PAGS,Hoonah-Angoon,AKC105,AKZ020,"Gustavus, Gustavus Airport",America/Juneau,32.81,58.41667,-135.7,8500 Mendenhall Loop Road,Juneau,AK,99801,907-790-6800,juneau.weather@noaa.gov 
https://api.weather.gov/stations/PAGY,PAGY,Skagway,AKC230,AKZ018,Skagway,America/Juneau,49.215,59.46667,-135.3,8500 Mendenhall Loop Road,Juneau,AK,99801,907-790-6800,juneau.weather@noaa.gov 
https://api.weather.gov/stations/PAHC,PAHC,Yukon-Koyukuk,AKC290,AKZ215,Holy Cross,America/Anchorage,65.62,62.1873,-159.77657,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PAHL,PAHL,Yukon-Koyukuk,AKC290,AKZ216,"Huslia, Huslia Airport",America/Anchorage,209.984,65.6975,-156.35111,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PAHN,PAHN,Haines,AKC100,AKZ019,"Haines, Haines Airport",America/Juneau,13.124,59.25,-135.51667,8500 Mendenhall Loop Road,Juneau,AK,99801,907-790-6800,juneau.weather@noaa.gov 
https://api.weather.gov/stations/PAHO,PAHO,Kenai Peninsula,AKC122,AKZ121,"Homer, Homer Airport",America/Anchorage,82.025,59.65,-151.48333,6930 Sand Lake Road,Anchorage,AK,99502,907-266-5105,nws.ar.pafc.webauthors@noaa.gov
https://api.weather.gov/stations/PAHP,PAHP,Kusilvak,AKC158,AKZ155,"Hooper Bay, Hooper Bay Airport",America/Nome,13.124,61.51667,-166.13333,6930 Sand Lake Road,Anchorage,AK,99502,907-266-5105,nws.ar.pafc.webauthors@noaa.gov
https://api.weather.gov/stations/PAHX,PAHX,Yukon-Koyukuk,AKC290,AKZ215,Shageluk Airport,America/Anchorage,78.744,62.6923,-159.5692,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PAHY,PAHY,Prince of Wales-Hyder,AKC198,AKZ027,Hydaburg - Hydaburg Seaplane Base,America/Anchorage,13.124,55.2,-132.83333,8500 Mendenhall Loop Road,Juneau,AK,99801,907-790-6800,juneau.weather@noaa.gov 
https://api.weather.gov/stations/PAIG,PAIG,Lake and Peninsula,AKC164,AKZ162,Igiugig,America/Anchorage,88.587,59.32395,-155.90235,6930 Sand Lake Road,Anchorage,AK,99502,907-266-5105,nws.ar.pafc.webauthors@noaa.gov
https://api.weather.gov/stations/PAII,PAII,,,,"Egegik, Egegik Airport",America/Anchorage,91.868,58.18528,-157.38556,,,,,,
https://api.weather.gov/stations/PAIK,PAIK,Northwest Arctic,AKC188,AKZ208,Kinana / Bob Baker Me,America/Anchorage,150.926,66.98333,-160.43333,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PAIL,PAIL,Lake and Peninsula,AKC164,AKZ162,"Iliamna, Iliamna Airport",America/Anchorage,183.736,59.75,-154.9,6930 Sand Lake Road,Anchorage,AK,99502,907-266-5105,nws.ar.pafc.webauthors@noaa.gov
https://api.weather.gov/stations/PAIM,PAIM,Yukon-Koyukuk,AKC290,AKZ219,"Utopia Creek, Indian Mountain LRRS Airport",America/Anchorage,1217.251,66,-153.7,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PAIN,PAIN,Denali,AKC068,AKZ225,"McKinley Park, McKinley National Park Airport",America/Anchorage,1715.963,63.73333,-148.91667,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PAIW,PAIW,Nome,AKC180,AKZ213,Wales,America/Nome,22.967,65.6226,-168.0949,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PAJC,PAJC,Lake and Peninsula,AKC164,AKZ171,"Chignik, Chignik Airport",America/Anchorage,19.686,56.31139,-158.37333,6930 Sand Lake Road,Anchorage,AK,99502,907-266-5105,nws.ar.pafc.webauthors@noaa.gov
https://api.weather.gov/stations/PAJK,PAJK,Juneau,AKC110,AKZ025,NWS Office: Juneau,America/Juneau,88.587,58.4,-134.57001,8500 Mendenhall Loop Road,Juneau,AK,99801,907-790-6800,juneau.weather@noaa.gov 
https://api.weather.gov/stations/PAJN,PAJN,Juneau,AKC110,AKZ025,"Juneau, Juneau International Airport",America/Juneau,19.686,58.35472,-134.57611,8500 Mendenhall Loop Road,Juneau,AK,99801,907-790-6800,juneau.weather@noaa.gov 
https://api.weather.gov/stations/PAJZ,PAJZ,Dillingham,AKC070,AKZ162,Koliganek,America/Anchorage,265.761,59.727,-157.2589999,6930 Sand Lake Road,Anchorage,AK,99502,907-266-5105,nws.ar.pafc.webauthors@noaa.gov
https://api.weather.gov/stations/PAKF,PAKF,Aleutians East,AKC013,AKZ181,False Pass Airport,America/Nome,19.686,54.847,-163.41,6930 Sand Lake Road,Anchorage,AK,99502,907-266-5105,nws.ar.pafc.webauthors@noaa.gov
https://api.weather.gov/stations/PAKH,PAKH,Kodiak Island,AKC150,AKZ171,Akhiok,America/Anchorage,39.372,56.9387,-154.1826,6930 Sand Lake Road,Anchorage,AK,99502,907-266-5105,nws.ar.pafc.webauthors@noaa.gov
https://api.weather.gov/stations/PAKI,PAKI,Bethel,AKC050,AKZ155,"Kipnuk, Kipnuk Airport",America/Nome,9.843,59.93278,-164.03028,6930 Sand Lake Road,Anchorage,AK,99502,907-266-5105,nws.ar.pafc.webauthors@noaa.gov
https://api.weather.gov/stations/PAKK,PAKK,Nome,AKC180,AKZ212,"Koyuk, Koyuk Airport",America/Anchorage,118.116,64.93389,-161.15806,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PAKN,PAKN,Bristol Bay,AKC060,AKZ162,"King Salmon, King Salmon Airport",America/Anchorage,55.777,58.67667,-156.64917,6930 Sand Lake Road,Anchorage,AK,99502,907-266-5105,nws.ar.pafc.webauthors@noaa.gov
https://api.weather.gov/stations/PAKP,PAKP,North Slope,AKC185,AKZ206,"Anaktuvuk Pass, Anaktuvuk Pass Airport",America/Anchorage,2099.84,68.13361,-151.7433299,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
https://api.weather.gov/stations/PAKT,PAKT,Ketchikan Gateway,AKC130,AKZ028,"Ketchikan, Ketchikan International Airport",America/Anchorage,88.587,55.35556,-131.71361,8500 Mendenhall Loop Road,Juneau,AK,99801,907-790-6800,juneau.weather@noaa.gov 
https://api.weather.gov/stations/PAKU,PAKU,North Slope,AKC185,AKZ203,"Kuparuk, Ugnu-Kuparuk Airport",America/Anchorage,65.62,70.31667,-149.58333,"UAF-IARC Building
Post Office Box 757345",Fairbanks,AK,99775-7345,907-458-3700,nws.ar.pafg.webauthors@noaa.gov
